evalNo,evalNm,maxDigDepth,proStage,no
E00004000039,구월동 1264-14 근생 신축공사,14.86,진행중,4525
E00082000033,사당동 1031-30 의료시설 신축공사,19.57,진행중,4526
E10006000050,일광 동일 공동주택 소규모지하안전평가,12.11,진행중,4527
E00001000085,천호 우성아파트 주택재건축 정비사업,16.60,진행중,4528
E10086000053,경기도 고양시 덕양구 향동동 574번지 교회 신축공사 소규모지하안전평가,19.03,진행중,4529
E10119000006,다산 업무복합시설 신축공사 소규모지하안전평가,16.65,진행중,4530
E00060000090,청량리6구역 주택재개발정비사업 ,14.96,진행중,4531
E00001000086,세종시 월하리 공동주택 설계용역,18.06,진행중,4532
E10067000004,성남사송 액화수소충전소 소규모 지하안전평가,15.50,진행중,4533
E00031000067,경산 사정동 지역주택조합 아파트 소규모지하안전영향평가 용역,12.01,진행중,4534
E10107000001,증포3지구 문화공원 공영주차장 조성사업 신축공사,13.86,진행중,4535
E00134000157,수원시 장안구 연무동 212 일대 가로주택 정비사업 중 소규모지하안전평가,19.87,진행중,4536
E00027000063,휘닉스제주 신규콘도 개발사업 소규모 지하안전영향평가,15.05,진행중,4537
E10097000069,염리동 172-10번지 외 4필지 공덕역세권 청년주택 신축공사,19.73,진행중,4538
E00001000087,수원 매산동 행정복지센터 복합개발 사업 소규모지하안전영향평가,19.56,진행중,4539
E00116000074,고척동 산업인아파트 주택재건축정비사업 소규모지하안전평가 용역,18.63,진행중,4540
E10119000007,애서튼 어퍼하우스 신축공사,15.10,진행중,4541
E00102000207,울산광역시 일산동 주상복합 신축공사 소규모지하안전평가 용역,19.65,진행중,4542
E10104000040,송파구 석촌동 224-4번지 일원 LH참여형 가로주택정비사업 소규모지하안전평가,15.76,진행중,4543
E00098000075,괴정동 국민체육센터 건립 소규모지하안전평가 용역,17.44,진행중,4544
E00047000178,천안직산역 지역주택조합 공동주택 신축공사,16.88,진행중,4545
E10162000004,용답동 225-5번지 신축공사 중 소규모지하안전평가 용역,16.06,진행중,4546
E00134000159,인천뮤지엄파크 조성사업 소규모 지하안전평가 용역,11.66,진행중,4547
E10110000006,고령취수장 시설개선사업 소규모 지하안전평가,15.35,진행중,4548
E00031000068,구수산 스포츠센터 소규모 지하안전평가 용역,13.54,진행중,4549
E00042000067,군산 미룡동 공동주택 지하안전평가 용역(재협의),13.21,진행중,4550
E00178000012,서울시 송파구 문정동 84번지 장원의료재단 신축공사 소규모지하안전평가,16.90,진행중,4551
E00057000068,(재협의)뉴타운맨션삼호아파트지구주택재건축정비사업,18.95,진행중,4552
E00047000179,대구광역시 수성구 지산동 406-1번지 일원 공동주택 신축공사,14.53,진행중,4553
E00017000113,양주역세권개발지구 복합용지 주상복합 신축공사 소규모지하안전평가 용역,11.64,진행중,4554
E10086000054,광진구 자양동 216-6번지 외 1필지 신축공사,19.60,진행중,4555
E00153000001,김해시 안동지구 도시침수예방사업 소규모 지하안전영향평가용역,12.75,진행중,4556
E10182000001,제주시 연동 282-4번지 외 4필지 주상복합 신축공사 소규모지하안전평가,17.60,진행중,4557
E00121000072,서초동 1657-9 근린생활시설 신축공사,19.50,진행중,4558
E10047000052,용인 서천지구 지구단위계획 구역 내 공동주택 신축공사 소규모지하안전평가 재협의,15.19,진행중,4559
E00051000007,첨단3지구 공공폐수처리시설 설치사업 소규모 지하안전평가 용역,12.90,진행중,4560
E00190000102,군산 지곡동 공동주택신축공사(소규모지하안전평가(재협의2회),16.10,진행중,4561
E10006000051,마곡동 791-4 근린생활시설 소규모지하안전평가 용역,12.69,진행중,4562
E10097000070,홍은8-1 지역주택조합 공동주택 신축공사(소규모),18.46,진행중,4563
E00010000080,동춘1구역 도시개발사업 9블럭 공동주택 신축공사,19.71,진행중,4564
E10128000038,양주시 은현면 선암리 물류창고 신축공사 소규모 지하안전평가 용역,12.59,진행중,4565
E00018000033,신길12구역 사회복지복합시설 및 유치원 신축공사,14.12,진행중,4566
E10116000011,생연동 489-10번지 일원 가로주택정비사업 설계 용역,16.63,진행중,4567
E00222000024,신봉동 도서관 건립사업 소규모 지하안전평가 및 지질조사 용역,12.19,진행중,4568
E00056000030,"강남구 신사동 664-3번지 근린생활시설 신축공사 소규모 지하안전평가 및 토목설계, 지반조사",15.15,진행중,4569
E00134000160,수지초입마을아파트 리모델링 주택사업 소규모 지하안전영향평가 용역,19.64,진행중,4570
E10086000055,검단신도시 C15-1-2블럭 신축공사 가시설 변경설계 및 소규모 지하안전평가 재협의,16.15,진행중,4571
E10012000018,양양군 연창리 생활숙박시설 신축공사 소규모지하안전평가,10.97,진행중,4572
E10169000001,부천시 굴포천 비점오염저감시설 설치사업 소규모 지하안전평가(재협의) ,18.40,진행중,4573
E00060000092,포항제철소 동촌생활관 신축공사(1단지),15.81,진행중,4574
E00060000093,포항제철소 동촌생활관 신축공사(2단지),15.81,진행중,4575
E00176000029,오산세교2지구 M1BL 주상복합시설 신축공사 소규모지하안전영향평가 용역,19.99,진행중,4576
E00186000044,남양주축협 본점 신축공사 소규모지하안전평가,14.00,진행중,4577
E00116000075,영통2구역 주택재건축정비사업(주차장 건축물),14.34,진행중,4578
E00190000103,북가좌동 공공지원민간임대주택(역세권 청년주택) 신축공사,16.40,진행중,4579
E00218000071,온천동 봄여름가을겨울 주상복합 신축공사,18.10,진행중,4580
E00083000053,부산광역시 동래구 온천동 1248-10번지 주거복합 신축공사 소규모지하안전평가,17.70,진행중,4581
E00247000063,논현동 115-14 근린생활시설 신축공사,18.89,진행중,4582
E00131000093,"부천시 심곡동 161-4,22번지 신축공사 소규모지하안전평가",16.52,진행중,4583
E10120000021,안양시 비산동 570-11 근린생활시설 및 오피스텔 신축공사 소규모지하안전평가 용역,15.88,진행중,4584
E00027000064,용인 수지 보원아파트 리모델링 소규모지하안전영향평가,17.80,진행중,4585
E00083000054,부산광역시 동래구 온천동 1248-10번지 주거복합 신축공사 ,17.70,진행중,4586
E00001000088,원동주공아파트 재건축정비사업 소규모지하안전영향평가서,16.49,진행중,4587
E00158000004,고성 천연가스 발전소 건설공사 소규모 지하안전평가,16.23,진행중,4588
E00027000065,문화동8구역 주택재개발정비사업 소규모지하안전평가 재협의,18.71,진행중,4589
E10091000036,(재협의)검단 푸리마타워 신축공사 소규모지하안전평가,15.66,진행중,4590
E00165000027,목포 자원회수시설 BTO 소규모 지하안전영향평가 용역,14.09,진행중,4591
E00031000070,범어목련아파트 재건축사업 소규모지하안전영향평가 용역,18.71,진행중,4592
E10104000041,춘천 만천리 2단지 신축공사 중 소규모 지하안전영향평가용역,13.64,진행중,4593
E00044000062,평창동 주거복합단지 신축공사 소규모 지하안전평가(재협의),14.90,진행중,4594
E00116000076,화성시 오산동 1039-4 마리아의원 신축공사,17.48,진행중,4595
E00082000036,신반포12차아파트 재건축정비사업,18.23,진행중,4596
E00080000097,"(재협의)한남동 1-74, 1-426번지 공동주택 신축공사",13.31,진행중,4597
E10115000023,(재협의)평택합정주공 주택재건축 정비사업,15.27,진행중,4598
E00137000040,남구 진월동 산3-1번지 공동주택 신축공사(공법변경) 재협의,10.50,진행중,4599
E00222000025,이천 송정2지구 도시개발사업 소규모 지하안전평가,14.71,진행중,4600
E00116000077,천호동 국도연립 가로주택 정비사업,18.06,진행중,4601
E00031000071,포항의료원 부설주차장 구축공사 소규모 지하안전평가 용역,13.15,진행중,4602
E10162000006,모래내공원 지하 공영주차장 지하안전영향평가 용역 발주,13.42,진행중,4603
E10162000007,상도근린공원 지하주차장 소규모지하안전평가 용역,12.86,진행중,4604
E00109000050,도마변동9구역 주택재개발정비사업 / 소규모지하안전영향평가 용역,14.18,진행중,4605
E00243000109,성남금토 A-4BL 공공주택건설사업 소규모지하안전평가,10.65,진행중,4606
E00017000114,가평군 설악면 신천리  산45-1일원 공동주택 신축공사,17.79,진행중,4607
E10114000008,풍덕천동 69-97 관광호텔 신축공사,15.44,진행중,4608
E10147000003,평택통복하수 실시설계용역(소규모지하안전평가),18.13,진행중,4609
E10128000039,"능동 220-2,6번지 OO빌딩 신축공사 소규모 지하안전평가 용역",19.15,진행중,4610
E00063000125,남양주 진접6지구 공동주택 신축공사,16.51,진행중,4611
E00194000013,군관사(공릉) 위탁개발사업 소규모 지하안전평가 2차 재협의,12.81,진행중,4612
E00137000041,동림동 운암산 진아리채 공동주택 소규모지하안전영향평가 용역(공법변경) 2차재협의,17.86,진행중,4613
E10135000003,성북구 구립노인종합복지관 건립 소규모 지하안전영향평가 용역,14.27,진행중,4614
E00106000064,국립박물관단지 건립사업  소규모 지하안전영향평가 용역,12.78,진행중,4615
E00155000012,역삼동 756-19 업무시설 신축공사 소규모 지하안전평가,15.60,진행중,4616
E00143000059,익산시 평화동 공동주택(평화동145-15) 소규모 지안평 및 토목설계 용역,17.80,진행중,4617
E00134000163,인천교 공원 내 지하주차장 소규모 지하안전평가 용역,10.93,진행중,4618
E00084000041,보은산업단지 공공폐수처리시설 설치사업(2단계)소규모 지하안전영향평가 용역,12.20,진행중,4619
E10120000022,도마변동9 재정비촉진구역 주택재개발 소규모지하안전평가 재협의,14.18,진행중,4620
E00047000182,부천삼정동 물류센터 개발사업,14.16,진행중,4621
E00126000088,유성 관평동 799 지하안전평가(소규모),19.88,진행중,4622
E10114000009,대전 서구 월평동 1491 주상복합 신축공사,18.44,진행중,4623
E00096000063,(재협의)시흥동 현대아파트 재건축정비사업 소규모지하안전영향평가,18.95,진행중,4624
E00210000038,군포복합개발사업 B-1BL 지식산업센터 신축공사 소규모 지하안전평가 용역,18.72,진행중,4625
E00027000066,김량장동 342-5번지 일원 가로주택정비사업 소규모지하안전평가,19.04,진행중,4626
E10131000016,강남구 역삼동 718-26 업무시설 신축공사,17.04,작성중,4627
E00155000013,함평군 문화예술회관 소규모 지하안전평가 용역,15.00,진행중,4628
E00004000040,구월동 1532-2번지 근생 및 오피스텔 신축공사,19.96,진행중,4629
E00024000044,이천시 대월면 대월지역주택조합 아파트 신축공사,12.18,진행중,4630
E00224000034,기독교 대한감리회 하늘빛 감리교회 신축공사 조사 및 소규모 지하안전영향평가 용역,18.35,진행중,4631
E10053000049,운정3지구 F5-2-3 신축공사,18.16,진행중,4632
E00176000030,이천시 부발읍 아미리 OO주상복합건물 신축공사 소규모 지하안전평가 보고서,19.50,진행중,4633
E00060000094,의왕월암 B2BL 공동주택 신축공사,16.16,진행중,4634
E10087000002,과천지식정보타운역 노반신설 기타공사 소규모 지하안전평가용역(재협의)(제1차),16.96,진행중,4635
E00143000060,성수동 전기차 전시장 및 서비스센터 신축공사 지하안전평가 용역,19.62,진행중,4636
E00062000067,기흥레스피아 증설사업 소규모 지하안전영향평가,16.18,진행중,4637
E00049000033,수원시 인계동 1123-19번지 신축공사,18.25,진행중,4638
E00248000034,"동탄2 택지개발지구 일상 9BL-1, 2LT 신축공사 소규모 지하안전평가",19.82,진행중,4639
