evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00131000057,경기도 부천시 송내동 577-2번지 신축공사 소규모지하안전영향평가 용역,30000.00,12.70,0.00,20220118,20220415,44000.00,진행중,922,1
E00018000019,수원 권선2구역 재건축 아파트 신축공사,21637.00,14.50,0.00,20220311,20230127,33000.00,진행중,16525,1
E00102000139,농협은행 경기영업본부 신축공사 소규모 지하안전영향평가 용역,90400.00,19.51,0.00,20210916,20220707,46200.00,진행중,5713,1
E00004000029,서울창동 도시개발사업 소규모 지하안전용역,1000.00,11.85,0.00,20220121,20220520,44165.00,진행중,252,1
E10004000007,신정동 주상복합 신축공사 흙막이 설계 및 소규모 지하안전평가,309829.00,13.80,0.00,20220114,20220411,66000.00,진행중,0,1
E00121000048,인천 중구 운남동 1707-3 오피스텔 신축공사,50000.00,17.07,0.00,20211221,20220721,44000.00,진행중,259360,1
E00248000018,문화마을 이지움 더 포레스트 공동주택 신축공사 소규모 지하안전평가,160000.00,18.40,0.00,20220113,20220610,41800.00,진행중,31327,1
E00062000038,서울 송파구 방이동 38-14 관광숙박시설 신축공사,8000.00,13.20,0.00,20220125,20220303,29500.00,진행중,314,1
E00012000062,안양 나린카운티 신축공사 소규모 지하안전영향평가,22000.00,12.36,0.00,20211123,20220524,60500.00,진행중,550,1
E00060000059,"화성동탄2 지원4BL 지식산업센타 지반조사, 현황측량, 소규모지하안전영향평가 용역",230000.00,19.30,0.00,20211119,20220701,132000.00,진행중,15008,1
E10044000028,광주시 송정지구 근린생활시설 신축공사 소규모지하안전영향평가,14000.00,19.76,0.00,20211231,20220420,38500.00,진행중,1035,1
E10064000001,양주 회천지구 E5-2-2 오피스텔 신축공사,1800.00,19.90,0.00,20211223,20220303,62000.00,진행중,0,1
E00143000039,수유동 00도시형생활주택 신축공사 소규모지하안전영향평가 용역,13000.00,17.36,0.00,20211222,20220413,22000.00,진행중,1047,1
E00247000027,미아동 52-1외 2필지 근생시설 신축공사,12500.00,19.38,0.00,20210901,20220418,48400.00,진행중,0,1
E00163000023,화성 병점복합타운 상16-2 오피스텔 신축공사 소규모지하안전영향평가 용역,32500.00,19.86,0.00,20211119,20220429,77000.00,진행중,1503,1
E10097000031,서울시 서초구 양재동 14-1번지 외 1필지 신축공사 소규모지하안전영향평가,12000.00,17.38,0.00,20211208,20220527,41800.00,진행중,0,1
E00232000006,안양동 391 - 27 외 4필지 오피스텔 신축공사 지하안전영향평가서 작성,9000.00,19.19,0.00,20210928,20220303,77000.00,진행중,0,1
E00111000007,속초시 교동 공동주택 신축공사 소규모 지하안전영향평가,27000.00,15.91,0.00,20220210,20220630,66000.00,진행중,3416,1
E10091000014,"양주 회천지구 상업용지 E7-1블럭 오피스텔 신축공사 소규모 지하안전영향평가, 하수관로 CCTV조사, 현황측량 용역",37000.00,19.08,1318.29,20211228,20220419,51700.00,진행중,0,1
E00061000020,고양시 사리현동 물류창고 개발사업 소규모 지하안전영향평가 용역,106400.00,18.86,0.00,20200731,20220502,44000.00,진행중,28095,1
E00222000019,용인 창의 과학 도서관 건립사업,14130.00,12.62,0.00,20191016,20200110,33123.00,진행중,3429,1
E10128000005,동천2지구 B1블럭 오피스텔 신축공사에 따른 소규모 지하안전영향평가,41500.00,14.82,0.00,20220228,20220414,77000.00,진행중,2546,1
E00018000020,회천지구 근린상가 신축공사,8500.00,15.65,0.00,20211220,20220305,47000.00,진행중,1056,1
E00137000020,월산동 주상복합 신축공사(재협의),37000.00,12.80,0.00,20220105,20220430,49500.00,진행중,4716,1
E00022000083,구미시 광평지구 공동주택 신축공사,544500.00,19.57,0.00,20220201,20220718,66000.00,진행중,0,1
E00063000077,화성 남양뉴타운 B16블럭 우미린 공동주택 신축공사,232600.00,11.88,0.00,20220113,20220222,57200.00,진행중,28286,1
E10120000001,태전동 주상복합 신축공사 소규모 지하안전평가,89200.00,14.06,0.00,20220304,20220503,81400.00,진행중,11511,1
E10112000006,중구 공평동 OO주거복합 신축공사 소규모지하안전평가(재협의),250000.00,15.10,0.00,20211210,20220421,29700.00,진행중,7476,1
E10125000001,용인 창의·과학 도서관 건립사업 소규모 지하안전영향평가 재협의,14131.00,12.70,0.00,20211224,20220701,35444.00,진행중,2862,1
E00139000038,청주 가경동 1037번지 주상복합 신축공사,39500.00,19.71,0.00,20211214,20220311,70000.00,진행중,0,1
E00131000058,안양시 동안구 관양동 1506-10번지 외 7필지 신축공사,45000.00,19.78,0.00,20211028,20221028,74800.00,진행중,1809,1
E00066000121,작전 우영 주택재건축정비사업 ,92300.00,11.06,0.00,20220203,20220310,80000.00,진행중,0,1
E00203000088,구리시 갈매동 605 오피스텔 신축공사 소규모지하안전평가,18000.00,19.25,0.00,20211231,20220501,55000.00,진행중,1178,1
E00056000020,강남구 논현동 98-5번지 신축공사 소규모 지하안전영향평가 용역,20000.00,15.52,0.00,20211220,20220426,38500.00,진행중,436,1
E00141000029,소규모 지하안전영향평가,233700.00,14.45,0.00,20211022,20220426,132000.00,진행중,23000,1
E10091000015,"검단신도시 근생4 1블록 3,4로트 근린생활시설 계획안 소규모 지하안전평가(선택과업포함)",45000.00,14.88,0.00,20220110,20220422,66000.00,진행중,1528,1
E00102000143,청담동 44-14 근린생활시설 신축공사 중 소규모지하안전평가 용역,10100.00,19.60,0.00,20220203,20220421,38500.00,진행중,0,1
E10009000015,제주시 연동 263-12외 2필지 주상복합 신축 소규모지하안전영향평가,21650.00,19.38,0.00,20211101,20220525,53000.00,진행중,0,1
E00021000024,하남시 위례택지개발지구 C3-3BL 신축공사 소규모지하안전평가용역,30600.00,18.87,0.00,20220331,20220509,64900.00,진행중,2074,1
E10009000016,교육진료동 증축에 따른 소규모 지하안전영향평가용역,36700.00,19.46,0.00,20210901,20220128,49000.00,진행중,0,1
E00072000007,삼척 교동아파트 신축공사,85300.00,14.11,0.00,20220216,20220610,38500.00,진행중,0,1
E00164000032,TYM 동빙고사옥 신축공사,30000.00,13.34,0.00,20211118,20220429,102300.00,진행중,1403,1
E10085000017,보령시 동대동 홍리주상복합 신축공사,176123.00,17.28,0.00,20220210,20220630,71500.00,진행중,7295,1
E00060000060,신경주역세권 G1블럭 주상복합 신축공사 소규모지하안전평가 용역,344800.00,15.84,0.00,20210930,20220704,49500.00,진행중,3242,1
E00232000007,"길동 412-9,15 의료시설 신축공사 소규모지하안전영향평가서 작성",13665.00,18.25,0.00,20220331,20220503,37180.00,진행중,529,1
E00249000007,수성구 만촌동 1036-2 복합시설 신축공사 소규모 지하안전영향평가,9500.00,12.30,0.00,20211014,20220510,40700.00,진행중,935,1
E00080000056,"서초구 잠원동 13-3, 12 신축공사",10000.00,17.94,0.00,20220331,20220420,68200.00,진행중,455,1
E00066000124,울산역세권특화용지 S2BL 오피스텔 신축공사,170200.00,18.00,0.00,20220207,20220315,60000.00,진행중,23215,1
E00098000040,대전스타트업파크 앵커건물 건립 소규모 지하안전영향 평가,35000.00,16.83,0.00,20220101,20220630,22000.00,진행중,3632,1
E00095000029,이천시 대월면 초지리(503-5일원) 00물류창고 소규모 지하안전영향평가 용역,46500.00,19.76,0.00,20211123,20220512,52800.00,진행중,22732,1
E00228000040,마포구 신정동 66-2번지 공동주택신축공사 소규모지하안전영향평가용역,20000.00,15.49,0.00,20211102,20220504,66000.00,진행중,0,1
E00096000043,"송파구 석촌동 295-8, 15번지 근린생활시설 신축공사",7500.00,17.35,0.00,20211130,20220504,45100.00,진행중,826,1
E10120000002,HM로지스 평택복합물류센터 개발사업 중 소규모지하안전평가용역,82000.00,14.44,0.00,20220303,20220420,44000.00,진행중,0,1
E00036000031,더 케이 병점(화성시 병점동 가 4-141번지 복합시설) 신축공사 지하안전영향평가(소규모) 용역,18000.00,19.84,0.00,20220228,20220502,44000.00,진행중,0,1
E10053000031,"파주시 와동동 1436, 1436-1 신축공사  소규모지하안전평가 용역",11000.00,15.27,0.00,20220115,20220518,51700.00,진행중,1421,1
E10000000005,음성 금왕지구 도시개발사업 소규모 지하안전영향평가,291700.00,17.95,0.00,20211029,20220809,176000.00,진행중,11525,1
E00022000084,전주시 덕진구 호성동2가 공동주택 신축공사,249300.00,12.62,0.00,20220303,20220602,73700.00,진행중,16497,1
E10128000006,용인 동천2지구 B-7블럭(동천동 107-9) 오피스텔 신축공사,62100.00,19.88,0.00,20220215,20220322,80000.00,진행중,4100,1
E10006000024,부산광역시 해운대구 우동 637-12번지 일원 지하안전영향평가서 작성 및 협의,59000.00,19.55,0.00,20220101,20220430,55000.00,진행중,1863,1
E10044000030,성남시 금광동 635외 근린생활시설 신축공사 소규모지하안전영향평가,41700.00,16.41,0.00,20220131,20220527,38500.00,진행중,1532,1
E10091000017,"설악동 생활형 숙박시설 신축사업 소규모 지하안전영향평가, 지반조사, 하수관로CCTV조사, 현황측량 용역 등 지하안전영향평가를 위한 일체의 용역",60000.00,17.91,0.00,20211031,20220803,85800.00,진행중,3664,1
E00142000010,범일2구역 재개발정비사업 소규모지하안전평가,693660.00,19.80,0.00,20201211,20220325,88000.00,진행중,40396,1
E00027000039,대구시 감삼동 공동주택(2단지) 신축공사 소규모지하안전영향평가,640000.00,12.91,0.00,20211031,20220516,61600.00,진행중,28660,1
E00233000003,부산 강서구 명지동 3588-1번지 00호텔 신축공사,15000.00,18.65,0.00,20220222,20230628,38500.00,진행중,1079,1
E00055000103,동두천시 생연동 636번지 00복합시설 신축공사 지하안전평가,50000.00,19.68,0.00,20210906,20220506,86900.00,진행중,1621,1
E10080000008,오산시 세교동 602-4 오피스텔 신축공사 소규모 지하안전영향평가,17000.00,14.84,0.00,20220208,20220429,44000.00,진행중,0,1
E00190000069,21년 천연가스 공급시설 건설공사 (청주~괴산 천연가스 공급시설),29500.00,14.46,0.00,20210817,20220812,83287.00,진행중,0,1
E00131000059,"인천시 남동구 고잔동 634-7, 8번지 신축공사",18000.00,16.92,0.00,20211011,20220324,80300.00,진행중,1202,1
E00143000040,"화곡동 921-15, 16번지 오피스텔 신축공사 소규모 지하안전평가 용역",4500.00,19.30,0.00,20220323,20220512,28050.00,진행중,229,1
E10104000016,충북 천안시 서북구 두정동 1411 오피스텔 및 근린생활시설 신축공사 중 토목설계용역,25700.00,19.45,0.00,20220113,20220603,74800.00,진행중,1868,1
E00179000010,세종시 조치원배수구역 도시침수예방사업 소규모 지하안전영향평가,15400.00,10.85,0.00,20220323,20220923,41001.00,진행중,0,1
E00015000010,남문주거복합신축공사 소규모지하안전평가보고서 작성,18000.00,15.11,0.00,20220228,20220430,33000.00,진행중,0,1
E10005000013,"화성 태안3지구 상업 1-1, 2BL  신축공사 소규모지하안전평가",20200.00,16.96,0.00,20211210,20220429,33000.00,진행중,0,1
E00190000070,원주기업도시 복합체육센터 건립공사 소규모 지하안전영향평가용역,182.00,13.55,0.00,20210906,20220306,34080.00,진행중,4033,1
E00149000051,천안시 서북구 성정동 1532 근린생활시설 신축공사 소규모지하안전영향평가,8600.00,15.30,0.00,20220121,20220525,41800.00,진행중,0,1
E00155000008,"송죽동 380-1, 7 오피스텔 신축공사",13000.00,19.60,0.00,20220325,20220707,35200.00,진행중,811,1
E00012000063,영종하늘도시 B5블록 복합시설 신축공사 소규모 지하안전영향평가,34000.00,15.80,0.00,20220125,20220725,57200.00,진행중,1825,1
E00164000034,도곡중학교 다목적관 건립 지하안전영향평가,22000.00,19.72,0.00,20210716,20220630,110000.00,진행중,0,1
E00102000144,KTX 울산역 역세군 복합용지 M5 블록 주상복합  소규모지하안전영향평가 용역,212000.00,15.21,0.00,20210802,20220705,66000.00,진행중,15763,1
E00044000048,양주 옥정지구 oo지식산업센터 신축공사에 따른 소규모지하안전영향평가 용역,112080.00,16.22,0.00,20211103,20220602,66000.00,진행중,10920,1
E00120000002,정림 재해위험지구 정비사업 소규모 지하안전평가,39800.00,13.40,0.00,20220318,20220825,38224.00,진행중,0,1
E00083000032,부산광역시 동구 수정동 111번지 일원 주상복합 신축공사,65000.00,19.40,0.00,20210901,20210930,44000.00,진행중,2328,1
E10097000033,홍천 갈마곡리 공동주택 신축공사 지하안전영향평가,50000.00,15.50,0.00,20211130,20220629,55000.00,진행중,0,1
E00106000046,만년동 주상복합 신축공사 소규모지하안전평가,7590.00,17.86,0.00,20210827,20220831,55000.00,진행중,0,1
E00247000029,이천시 부발읍 응암리 물류창고 신축공사,47000.00,11.46,0.00,20220217,20250520,33000.00,진행중,0,1
E00178000007,서울시 성동구 성수동2가 309-59 업무시설 신축공사 소규모지하안전평가,5000.00,17.05,0.00,20211007,20220509,41800.00,진행중,0,1
E00017000078,서울시 성동구 성수동 2가 284-8 업무시설 신축공사,13100.00,19.40,0.00,20220103,20220328,44000.00,진행중,0,1
E00082000026,광주 제네시스 신축공사,58000.00,19.70,0.00,20220204,20220805,66000.00,진행중,0,1
E10097000034,서울시 강남구 논현동 33-16번지 신축공사 소규모지하안전영향평가,5000.00,19.90,0.00,20220107,20220517,41800.00,진행중,39450,1
E00164000035,양주 광적물류센터 신축 개발사업 PM(양주로지스리_양주시),140000.00,16.51,0.00,20220106,20220518,115500.00,진행중,16653,1
E10006000025,부산 프리미엄아울렛 Phase 2.0 지하안전영향평가 및 지반조사 용역,93500.00,18.76,0.00,20211009,20220831,96800.00,진행중,23653,1
E00139000039,도안 갑천지구 친수구역 상업용지 2B-3L 업무시설 신축공사,15000.00,15.00,0.00,20220103,20220726,71500.00,진행중,0,1
E00116000049,서울시 송파구 삼전동 182-7 오피스텔 신축공사,6400.00,18.51,0.00,20211231,20220517,49500.00,진행중,509,1
E00042000046,신영동 다세대주택 신축공사 소규모지하안전영향평가 용역,4800.00,11.83,0.00,20220211,20220516,37400.00,진행중,662,1
E00248000020,등촌역 지식산업센터 개발사업 소규모 지하안전영향평가,82000.00,19.94,0.00,20210924,20220512,66000.00,진행중,1894,1
E10091000019,시흥시 MTV 공원 오피스텔 신축공사 소규모지하안전영향평가(선택과업포함),230000.00,16.54,0.00,20211031,20220502,79200.00,진행중,7857,1
E10053000032,수택동 근생및오피스텔 신축공사 [소규모지하안전평가],37000.00,19.35,0.00,20220216,20220517,75900.00,진행중,752,1
E00055000104,송파구 장지동 834-3번지 주차전용시설부지 소규모지하안전평가 용역,6000.00,18.82,0.00,20220307,20220706,44000.00,진행중,0,1
