evalNo,evalNm,maxDigDepth,proStage,no
E00134000054,안산시 단원구 고잔동 540-8번지 근린생활시설 및 오피스텔 신축공사 지하안전영향평가,23.00,진행중,970
E00228000031,용인시  백봉리 물류창고 증축공사,20.00,진행중,971
E00134000057,잠실동 183-4외 2 업무시설 신축공사 지하안전영향평가,27.57,진행중,972
E10051000008,의왕지역 전기공급시설 전력구공사(동안양 S/S 인출),17.96,진행중,973
E00165000009,용인 반도체 클러스터 일반산업단지 인입 전기공급시설 전력구공사 지하안전영향평가,45.00,진행중,974
E00017000058,동막~옥정간 도로확포장공사,21.59,진행중,975
E00113000011,인천 중구 운서동 3096-1 영종하늘도시 B10-1-1BL 오피스텔 신축공사,25.46,진행중,976
E00017000059,삼흥~미장간 도로확포장공사,26.96,진행중,977
E00047000084,향동 어반워크 지식산업센터 신축공사,31.31,진행중,978
E00065000040,봉래구역 1지구 도시환경정비사업 지하안전영향평가,26.20,진행중,979
E00103000007,경부고속선 안전취약개소(대전 북연결선) 건설공사 지하안전영향평가 용역,90.00,진행중,980
E00035000057,역삼동 828-2 청년임대주택 신축공사 지하안전영향평가,36.87,진행중,981
E00038000100,서초동 1554-2번지 외 5필지 신축공사 지하안전영향평가,42.15,진행중,982
E00246000002,명일1동 주민센터 일원 복합화사업,23.46,진행중,983
E00044000042,인천 청라 현대 썬앤빌 에코스타 오피스텔 신축공사,24.00,진행중,984
E00035000058,사모2구역 주택재개발정비사업 지하안전영향평가 용역,28.50,진행중,985
E00243000053,대전 오류동 지하안전영향평가 용역,23.85,진행중,986
E00190000042,대전 서구 탄방동 오피스텔 개발사업 지하안전영향평가,33.24,진행중,987
E00047000086,울주군 신화리 1601-2번지 주상복합 신축공사,30.73,진행중,988
E00134000060,천안시 입장면 용정리 물류창고 신축공사 지하안전영향평가,30.70,진행중,989
E00038000101,하남시 미사지구(중상15 C1-1)오피스텔 신축공사,29.80,진행중,990
E00133000051,광명시 소하동 1344 지식산업센터 신축공사,24.88,진행중,991
E00028000005,종광대2구역 주택재개발 정비사업 지하안전영향평가(설계변경),26.40,진행중,992
E00023000058,강양리 폐기물처리시설 신설공사 지하안전영향평가서 작성용역,49.70,진행중,993
E00247000016,여주시 가남읍 심석리 물류창고(B안) 신축공사,22.36,진행중,994
E00234000002,온천2지구 우수저류시설 설치공사 지하안전영향평가용역,5.00,진행중,995
E00012000048,용인시 기흥구 영덕동 자동차 관련시설 신축공사 지하안전영향평가,25.21,진행중,996
E10083000007,사상구 엄궁동 OO아파트 신축공사,28.29,진행중,997
E00066000086,광주광역시 남구 서동 112번지 공동주택 신축공사,24.31,진행중,998
E00043000034,성남 은행주공아파트 주택 재건축사업,40.26,진행중,999
E00005000024,강서구 마곡동 9번지 지식산업센터 신축공사,25.75,진행중,1000
E10005000010,세종대학교 복합관 신축공사,25.76,진행중,1001
E00009000021,범어쏠라시티 신축공사 지하안전영향평가,32.16,진행중,1002
E00248000012,W-더퍼스트스테이 3단지 생활숙박시설 신축공사 지하안전영향평가,23.30,진행중,1003
E00154000043,인천 검단신도시 C8-2-1 근린생활시설 및 오피스텔 신축공사,22.96,진행중,1004
E00057000037,충북 제천시 장락동 세영리첼아파트 신축공사,26.06,진행중,1005
E00043000035,소사본 1-1구역 재개발 정비사업 지하안전영향평가,31.97,진행중,1006
E00248000013,성수역 AK밸리 3차 지식산업센터 개발사업,32.23,진행중,1007
E00154000045,대전 중구 대흥동38-17 주상복합시설 신축공사,28.25,진행중,1008
E00134000062,숭의역 2단지 지역주택조합 주상복합 신축공사 지하안전영향평가,22.46,진행중,1009
E00080000043,광진구 구의동 252-95번지 일원 오피스텔 신축공사,26.64,진행중,1010
E00009000023,역삼동 652-2 업무시설 AMC사옥 신축공사 지하안전영향평가,27.67,진행중,1011
E00009000025,죽전역 서편출입구 건설공사 지하안전영향평가,14.56,진행중,1012
E00130000014,"용인 반도체 클러스터 일반산업단지 용수공급시설(공업용수, 생활용수)  지하안전영향평가 용역",17.50,진행중,1013
E00154000046,"서초구 서초동 1317-9,10번지 00빌딩 신축공사",27.12,진행중,1014
E00126000049,구로동 636-89 지식산업센터 신축공사,26.05,진행중,1015
E00126000050,내당3지구 지역주택조합 주거복합시설 신축공사-재협의,21.26,진행중,1016
E00057000038,군포10구역 도시환경 정비사업,25.25,진행중,1017
E00009000026,송산2 일반산업단지 폐기물처리시설 조성사업 지하안전영향평가,36.00,진행중,1018
E00004000021,경산시 상방공원 민간공원조성 특례사업(A블럭),32.35,진행중,1019
E00040000002,대산-당진 고속도로 건설공사 지하안전영향평가,11.72,진행중,1020
E00038000103,서울도시철도7호선 청라국제도시 연장선 건설공사 지하안전영향평가용역,84.24,진행중,1021
E00142000007,울산지역 전기공급시설 전력구공사(삼호동 태화동 지중화),68.00,진행중,1022
E00110000004,수원시 팔달구 인계동 1032-9외 2필지 오피스텔 및 근린생활시설 신축공사,24.27,진행중,1023
E00031000043,범어동 오피스텔 신축공사에 따른 지하안전영향평가 용역,25.92,진행중,1024
E00126000051,양평동 2가 40-9 지식산업센타 신축공사,24.06,진행중,1025
E00134000065,진주시 평거동 주상복합 신축공사 ALT3-2 중 지하안전영향평가,26.91,진행중,1026
E00047000089,여의도 메리츠종금증권 부지 오피스텔 개발계획,28.00,진행중,1027
E00164000021,천안 쌍용지구 주상복합 신축공사 지하안전영향평가 용역,35.82,진행중,1028
E00109000022,하남 감일지구 일반상업 C1-3블럭 상업복합시설 신축공사 / 토목분야 조사 및 지하안전영향평가,25.70,진행중,1029
E00097000012,(재협의)대구도시철도1호선 안심~하양 복선전철 건설공사 지하안전영향평가,16.46,진행중,1030
E00043000036,은평구 신사동 주상복합 지하안전영향평가 용역,30.05,진행중,1031
E00113000014,숭인지하차도 및 연결도로 개설공사,14.30,진행중,1032
E00095000024,고덕배수지 송수관로 매설공사 지하안전영향평가용역,15.30,진행중,1033
E00010000043,"영종하늘도시 B8-1-3BL 업무시설, 생활숙박시설 신축공사 지하안전영향평가 용역",28.04,진행중,1034
E00010000044,"영종하늘도시 B8-1-4BL 업무시설, 생활숙박시설 신축공사 지하안전영향평가 용역",29.17,진행중,1035
E00154000047,의정부동 24-12번지 주상복합시설 신축공사,29.35,진행중,1036
E00035000061,이천 안흥동 270번지 일원 주상복합 신축공사(1BL) 지하안전영향평가 용역,34.09,진행중,1037
E00038000104,"장안동 364-1,2,8번지 오피스텔 신축공사",37.73,진행중,1038
E00188000007,"터널식전력구 지하안전영향평가 용역(호매실-남수원, 통진-강화)",54.49,진행중,1039
E00063000057,용산구 도시형생활주택 신축공사 지하안전영향평가 용역,30.21,진행중,1040
E00066000089,수원고등지구 C-2BL 업무시설 신축공사,29.60,진행중,1041
E00130000015,154kV 강일에너지센터 토건공사 설계용역 지하안전영향평가 용역,23.66,진행중,1042
E00004000022,여수동 230번지 근생 및 오피스텔 신축공사,23.50,진행중,1043
E00063000058,마포로 1구역 제48지구 도시정비형 재개발사업 지하안전영향평가 용역,33.39,진행중,1044
E00106000039,"봉명동 550-3,4번지 오피스텔 및 공동주택 신축공사 지하안전영향평가",22.80,진행중,1045
E00066000091,울산 남구 신정동 주상복합 신축공사,27.45,진행중,1046
E00060000047,울산 KTX역세권 복합건물 신축공사,21.96,진행중,1047
E10047000011,의정부 의정부동 369-9번지 일원 주상복합 신축공사,27.90,진행중,1048
E00052000016,KT대구범어빌딩 개발사업 지하안전영향평가,40.93,진행중,1049
E00035000062,이천 안흥동 270번지 일원 주상복합 신축공사(2BL) 지하안전영향평가 용역,34.40,진행중,1050
E00044000044,스타필드창원 지하안전영향평가 용역,36.90,진행중,1051
E00167000009,인천지역 전기공급시설 전력구공사(아암분기) 등 3건 지하안전영향평가 용역,72.99,진행중,1052
E00134000066,광주광역시 서구 광천동 주상복합 개발사업,28.45,진행중,1053
E00088000021,안양시 호계동960-1외 2필지 오피스텔 신축공사 지하안전영향평가,30.36,진행중,1054
E00134000067,포항 양학근린공원 공동주택 건립공사(1단지) 중 지하안전영향평가,25.06,진행중,1055
E00134000068,포항 양학근린공원 공동주택 건립공사(2단지) 중 지하안전영향평가,29.01,진행중,1056
E10051000009,당하~오일간 도로확포장공사(봉정터널),19.87,진행중,1057
E10006000018,우동638-1 지하안전영향평가서 작성및협의,23.90,진행중,1058
E00190000047,통영천연가스 발전사업 154KV 송전선로 공사 지하안전영향평가,22.00,진행중,1059
E00010000045,여수 학동 74 주상복합 신축공사,20.90,진행중,1060
E00057000040,동작구 상도동 장승배기 공공임대 아파트 신축공사,26.00,진행중,1061
E00139000033,유성구 봉명동 아트팰리스 오피스텔 신축공사,24.65,진행중,1062
E00224000015,경기도 군포시 당동 772-14번지 일원 오피스텔 신축공사,24.85,진행중,1063
E00055000086,인천CC-중산 전기공급시설 전력구공사,90.30,진행중,1064
E00154000048,"인천 남동구 구월동 1128-4,5 오피스텔 신축공사",21.90,진행중,1065
E00001000047,마곡 MICE복합단지 특별계획구역 건설사업 CP3-1 - 지하안전영향평가,30.68,진행중,1066
E00001000048,마곡 MICE복합단지 특별계획구역 건설사업 CP-3-2 - 지하안전영향평가,33.98,진행중,1067
E00030000026,마포구 대흥병원 신축공사 중 지하안전평가용역,27.24,진행중,1068
E00039000019,고양시 덕양구 주교동(612-6일원) 오피스텔 신축공사 지하안전영향평가 용역,24.91,진행중,1069
E00139000034,평택시 도일동 물류창고 신축공사,30.06,진행중,1070
E00134000070,군산 조촌동 739-6번지 일원 공동주택 신축공사 지하안전영향평가용역,30.07,진행중,1071
E10078000001, 서산지역 전기공급시설 전력구공사(서산-성연) 지하안전영향평가 용역,34.70,진행중,1072
E00166000002,남일~보은(제1공구) 도로건설공사 지하안전영향평가,20.00,진행중,1073
E00047000090,서초동 1593-13 외 6필지 오피스텔 신축공사,40.13,진행중,1074
E00176000015,대구신천동 주거복합 신축공사,25.87,진행중,1075
E00134000072,인천 원당동810-10 일원 공동주택 신축공사 중 지하안전영향평가,25.67,진행중,1076
E10115000004,성정동 202-6 UN 주상복합계획 지하안전영향평가 용역,23.99,진행중,1077
E00010000046,과천지식정보타운 상2블록 복합시설 신축공사 지하안전영향평가,27.96,진행중,1078
E00055000087,군사시설 진입도로 개설사업(3공구),11.00,진행중,1079
E00001000049,강동구 길동 415-9 번지 복합개발사업 지하안전영향평가용역,27.94,진행중,1080
E00218000026,창원 대상공원 특례사업지구 공동주택 신축공사,26.10,진행중,1081
E00102000129,진주 주약동 183-1외 4필지 주상복합 신축공사,22.81,진행중,1082
E00057000041,유엔사부지 복합개발사업 신축공사,43.66,진행중,1083
E00096000036,평택 평택동 주상복합 신축공사,22.96,진행중,1084
E00140000005,도마변동11재정비촉진구역주택재개발정비조합,20.76,진행중,1085
E00133000056,영종도 중산동 1952-5 오피스텔 신축공사,23.76,진행중,1086
E00001000050,"인천광역시 서구 청라동 97-1번지 (C4-2-1BL) 업무시설(오피스텔), 근린생활시설 ",32.66,진행중,1087
E10099000006,경주 명계3산업단지내 폐기물처리시설 조성사업 지하안전영향평가 용역,57.30,진행중,1088
E00102000130,2021년 안양지역 주수송관 취약지구 개선공사 중 경부선철도 횡단 추진공사,15.00,진행중,1089
E00150000019,해운대구 좌동1477-2번지 일원 신축공사 지하안전영향평가 용역,21.80,진행중,1090
